time,HEADWATER,TAILWATER,GAGE_1
477.0000000000,-3117.8,-2173.5,5792.4
478.0000000000,-3132.2,-2182.7,5816.0
479.0000000000,-3146.8,-2192.1,5840.0
480.0000000000,-3160.7,-2201.0,5862.7
481.0000000000,-3174.2,-2209.6,5884.9
482.0000000000,-3186.8,-2217.5,5905.3
483.0000000000,-3199.6,-2225.7,5926.3
484.0000000000,-3211.6,-2233.2,5945.8
485.0000000000,-3222.5,-2240.0,5963.5
486.0000000000,-3233.2,-2246.6,5980.9
487.0000000000,-3243.7,-2253.2,5997.9
488.0000000000,-3253.7,-2259.4,6014.1
489.0000000000,-3262.8,-2264.9,6028.6
490.0000000000,-3271.4,-2270.1,6042.5
491.0000000000,-3279.4,-2274.8,6055.1
492.0000000000,-3287.1,-2279.4,6067.6
493.0000000000,-3294.2,-2283.5,6078.7
494.0000000000,-3300.8,-2287.4,6089.2
495.0000000000,-3307.1,-2291.0,6099.1
496.0000000000,-3312.7,-2294.1,6107.8
497.0000000000,-3317.7,-2296.9,6115.5
498.0000000000,-3322.2,-2299.3,6122.5
499.0000000000,-3326.3,-2301.4,6128.7
500.0000000000,-3329.5,-2302.8,6133.4
501.0000000000,-3332.3,-2304.0,6137.2
502.0000000000,-3334.9,-2305.1,6141.0
503.0000000000,-3336.8,-2305.7,6143.4
504.0000000000,-3337.6,-2305.5,6144.1
505.0000000000,-3338.5,-2305.4,6145.0
506.0000000000,-3338.8,-2304.9,6144.7
507.0000000000,-3338.5,-2304.0,6143.5
508.0000000000,-3338.0,-2303.1,6142.1
509.0000000000,-3336.6,-2301.4,6139.1
510.0000000000,-3334.4,-2299.1,6134.5
511.0000000000,-3331.9,-2296.7,6129.6
512.0000000000,-3328.7,-2293.8,6123.5
513.0000000000,-3325.0,-2290.5,6116.5
514.0000000000,-3320.5,-2286.7,6108.3
515.0000000000,-3315.8,-2282.7,6099.5
516.0000000000,-3310.4,-2278.3,6089.7
517.0000000000,-3304.4,-2273.5,6078.9
518.0000000000,-3297.7,-2268.1,6066.9
519.0000000000,-3290.4,-2262.4,6053.8
520.0000000000,-3283.1,-2256.7,6040.8
521.0000000000,-3275.0,-2250.5,6026.6
522.0000000000,-3266.6,-2244.1,6011.8
523.0000000000,-3257.5,-2237.1,5995.6
524.0000000000,-3248.0,-2230.0,5979.1
525.0000000000,-3237.9,-2222.3,5961.4
526.0000000000,-3227.5,-2214.5,5943.1
527.0000000000,-3216.3,-2206.2,5923.6
528.0000000000,-3204.6,-2197.5,5903.1
529.0000000000,-3192.5,-2188.6,5882.2
530.0000000000,-3179.7,-2179.1,5859.9
531.0000000000,-3166.5,-2169.4,5837.0
532.0000000000,-3153.1,-2159.6,5813.8
533.0000000000,-3139.1,-2149.4,5789.7
534.0000000000,-3124.9,-2139.1,5765.2
535.0000000000,-3109.2,-2127.6,5738.0
536.0000000000,-3093.9,-2116.6,5711.7
537.0000000000,-3078.0,-2105.1,5684.2
538.0000000000,-3061.1,-2092.8,5655.1
539.0000000000,-3044.2,-2080.6,5626.0
540.0000000000,-3026.5,-2067.9,5595.6
541.0000000000,-3008.3,-2054.8,5564.4
542.0000000000,-2990.1,-2041.8,5533.1
543.0000000000,-2971.3,-2028.4,5500.9
544.0000000000,-2951.8,-2014.4,5467.5
545.0000000000,-2932.2,-2000.5,5433.9
546.0000000000,-2912.0,-1986.1,5399.4
547.0000000000,-2891.5,-1971.5,5364.3
548.0000000000,-2870.9,-1956.9,5329.1
549.0000000000,-2849.5,-1941.7,5292.5
550.0000000000,-2827.8,-1926.4,5255.5
551.0000000000,-2806.0,-1911.0,5218.3
552.0000000000,-2783.8,-1895.3,5180.4
553.0000000000,-2761.0,-1879.2,5141.5
554.0000000000,-2737.8,-1862.9,5102.1
555.0000000000,-2714.2,-1846.3,5061.9
